simple,scrambled
5*(p_4 · F_3 · F_2 · p_1*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 67*(Tr(F_2 · F_3)*p_2 · p_4)/(p_2 · p_3*p_2 · p_4),(5*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 67*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_4)/(p_2 · p_3*p_2 · p_4))*(p_1 · p_2)/(p_1 · p_2)
6*(p_4 · F_3 · F_2 · p_1*p_1 · p_2*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 39*(Tr(F_2 · F_3)*p_1 · p_3)/(p_2 · p_4*p_3 · p_4) - 66*(p_1 · F_3 · p_2*p_4 · F_2 · p_1*p_1 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 55*(p_4 · F_2 · F_3 · p_1*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4),6*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_2*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 39*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_3)/(p_2 · p_4*p_3 · p_4) - 66*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*p_1 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 55*((((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_2 · p_4)/((p_1 · p_3 - p_1 · p_2)*p_1 · p_2*p_2 · p_3*p_3 · p_4) - (((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*p_2 · p_4)/((p_1 · p_3 - p_1 · p_2)*p_1 · p_3*p_2 · p_3*p_3 · p_4))
9*(p_1 · F_2 · F_3 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 91*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_2 · p_3),((9*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(-(p_1 · p_4 + p_2 · p_4 + p_4 · p_4)))*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 91*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_2 · p_3))*(p_3 · p_4)/(p_3 · p_4))*(p_1 · p_4)/(p_1 · p_4)
-(p_4 · F_2 · F_3 · p_1*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) - 24*(p_4 · F_3 · F_2 · p_1*p_1 · p_2*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 23*(p_1 · F_2 · F_3 · p_4)/(p_2 · p_3*p_2 · p_4) + 32*(p_2 · F_3 · p_4*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_2 · p_3),-(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) - 24*(((p_3 · p_4)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_2*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 23*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_2 · p_3*p_2 · p_4) + 32*(((-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_2 · p_3)
9*(p_4 · F_2 · F_3 · p_1*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 38*(p_2 · F_3 · p_1*p_3 · F_2 · p_1*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),(9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_1 · p_3))*p_2 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 38*(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4))*(p_2 · p_4)/(p_2 · p_4)
6*(p_3 · F_2 · p_4*p_4 · F_3 · p_2*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) - 49*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_3*p_2 · p_3) - 59*(Tr(F_2 · F_3)*p_2 · p_4)/(p_2 · p_3*p_3 · p_4),((6*((((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2))*p_1 · p_2*p_1 · p_3)/((p_3 · p_4 - p_1 · p_3)*p_1 · p_3*p_1 · p_2*p_2 · p_3*p_2 · p_4) - (((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2))*p_1 · p_2*p_1 · p_3)/((p_3 · p_4 - p_1 · p_3)*p_3 · p_4*p_1 · p_2*p_2 · p_3*p_2 · p_4)) - 49*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_3*-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3)) - 59*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_4)/(p_2 · p_3*p_3 · p_4))*(p_2 · p_3 + p_4 · p_1)/(p_2 · p_3 + p_4 · p_1))*(p_1 · p_2)/(p_1 · p_2)
4*(p_2 · F_3 · p_1*p_3 · F_2 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) - 74*(Tr(F_2 · F_3)*p_1 · p_4)/(p_1 · p_2*p_1 · p_3) - 82*(p_1 · F_3 · F_2 · p_4*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + 45*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_2*p_1 · p_3),4*(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) - 74*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_4)/(p_1 · p_2*p_1 · p_3) - 82*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + 45*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3)
-8*(Tr(F_2 · F_3)*p_1 · p_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),(-8*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4))*(p_4 · p_1)/(p_4 · p_1)
2*(Tr(F_2 · F_3)*p_2 · p_4)/(p_1 · p_3*p_2 · p_4) + (p_4 · F_3 · F_2 · p_1*p_1 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) + 66*(p_2 · F_3 · p_4*p_4 · F_2 · p_1*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4),(2*(((-(e_2 · p_1 + e_2 · p_2 + e_2 · p_4))*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_2 · p_4)/(p_1 · p_3*p_2 · p_4) + ((((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_3*p_2 · p_4)/((p_1 · p_2 - p_1 · p_3)*p_1 · p_3*p_2 · p_3*p_3 · p_4) - (((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_3 · p_1*p_2 · p_4)/((-(p_2 · p_2 + p_3 · p_2 + p_4 · p_2) - p_1 · p_3)*p_1 · p_2*p_2 · p_3*p_3 · p_4)) + 66*(((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4))*(p_1 · p_2 + p_4 · p_3)/(p_1 · p_2 + p_4 · p_3)
-8*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_3*p_2 · p_3),(-8*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_3 · p_4)/(p_1 · p_3*p_2 · p_3))*(p_4 · p_2)/(p_4 · p_2)
-9*(p_1 · F_3 · F_2 · p_4*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + 96*(p_2 · F_3 · p_4*p_3 · F_2 · p_4*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 51*(p_1 · F_3 · F_2 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4),((-9*(((p_1 · p_3)*(e_3 · p_2)*(-(e_2 · p_1 + e_2 · p_2 + e_2 · p_3)) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + 96*(((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_4 · p_3))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*-(p_1 · p_4 + p_2 · p_4 + p_4 · p_4))/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 51*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_2 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4))*(p_4 · p_1)/(p_4 · p_1))*(p_1 · p_3)/(p_1 · p_3)
2*(p_1 · F_3 · F_2 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_4*p_3 · p_4),2*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_2 · p_3)/(p_1 · p_2*p_2 · p_4*p_3 · p_4)
-(p_4 · F_2 · F_3 · p_1*p_1 · p_2)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),(-(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_2)/(p_1 · p_3*p_2 · p_3*p_3 · p_4))*(p_2 · p_4)/(p_2 · p_4)
-(Tr(F_2 · F_3))/(p_1 · p_3) - 73*(p_1 · F_3 · F_2 · p_4)/(p_2 · p_4*p_3 · p_4) - 72*(p_4 · F_2 · F_3 · p_1*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_4),-(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_1 · p_3) - 73*(((p_1 · p_3)*(e_3 · p_2)*(-(e_2 · p_1 + e_2 · p_2 + e_2 · p_3)) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_2 · p_4*p_3 · p_4) - 72*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_4)
6*(p_1 · F_3 · F_2 · p_4*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 99*(p_1 · F_3 · F_2 · p_4*p_1 · p_4*p_1 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 92*(p_1 · F_3 · F_2 · p_4)/(p_1 · p_2*p_2 · p_3),((6*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 99*((((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_4*p_1 · p_4)/((p_2 · p_3 - p_1 · p_3)*p_1 · p_3*p_2 · p_4*p_3 · p_4) - (((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_4*p_1 · p_4)/((p_2 · p_3 - p_1 · p_3)*p_2 · p_3*p_2 · p_4*p_3 · p_4)) + 92*((((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/((p_2 · p_3 - p_1 · p_2)*p_1 · p_2) - (((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/((p_2 · p_3 - p_1 · p_2)*p_2 · p_3)))*(p_2 · p_4)/(p_2 · p_4))*(p_2 · p_4)/(p_2 · p_4)
4*(p_1 · F_2 · p_4*p_1 · F_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 96*(Tr(F_2 · F_3))/(p_2 · p_3) - 40*(Tr(F_2 · F_3)*p_1 · p_2)/(p_2 · p_4*p_3 · p_4),(4*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 96*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2)))/(p_2 · p_3) - 40*((((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/((p_2 · p_4 - p_3 · p_4)*p_3 · p_4) - (((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_2)/((p_2 · p_4 - p_3 · p_4)*p_2 · p_4)))*(p_2 · p_4 + p_1 · p_3)/(p_2 · p_4 + p_1 · p_3)
9*(p_1 · F_3 · F_2 · p_4*p_1 · p_2)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 89*(p_1 · F_2 · F_3 · p_4*p_1 · p_3*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) + 42*(p_3 · F_2 · p_4*p_4 · F_3 · p_2)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 53*(p_1 · F_3 · p_2*p_3 · F_2 · p_1)/(p_1 · p_2*p_2 · p_3*p_3 · p_4),(((9*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 89*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) + 42*(((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 53*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_2 · p_3*p_3 · p_4))*(p_2 · p_3 + p_4 · p_1)/(p_2 · p_3 + p_4 · p_1))*(p_1 · p_3 + p_4 · p_2)/(p_1 · p_3 + p_4 · p_2))*(p_2 · p_1 + p_3 · p_4)/(p_2 · p_1 + p_3 · p_4)
7*(p_1 · F_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + 27*(p_2 · F_3 · p_1*p_3 · F_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 33*(p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_3 · p_4),(7*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_2 · e_3)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + 27*(((-(p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + 33*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_3 · p_4))*(p_4 · p_3 + p_2 · p_1)/(p_4 · p_3 + p_2 · p_1)
2*(p_4 · F_2 · F_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 36*(p_1 · F_3 · p_2*p_3 · F_2 · p_4*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) - 64*(p_1 · F_3 · F_2 · p_4*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4),2*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1))*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - 36*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) - 64*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4)
8*(p_4 · F_3 · F_2 · p_1*p_1 · p_2)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) - 64*(Tr(F_2 · F_3)*p_1 · p_4)/(p_2 · p_3*p_2 · p_4),8*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) - (-(p_1 · p_3 + p_2 · p_3 + p_3 · p_3))*(e_3 · e_2)*(p_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1))*p_1 · p_2)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) - 64*(((e_2 · p_3)*(e_3 · p_2) - (p_2 · p_3)*(e_3 · e_2) - (e_2 · e_3)*(p_3 · p_2) + (p_2 · e_3)*(p_3 · e_2))*p_1 · p_4)/(p_2 · p_3*p_2 · p_4)
