simple,scrambled
3*(p_1 · F_2 · p_4*p_2 · F_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4),-(3*p_1 · p_2*e_2 · p_1*p_2 · p_3*e_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_3 · p_2*p_3 · p_4) - (3*p_1 · p_2*e_2 · p_2*p_2 · p_3*e_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) - (3*p_1 · p_2*e_2 · p_3*p_2 · p_3*e_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) - (3*p_1 · p_2*e_2 · p_4*p_2 · e_3*p_3 · p_1*p_1 · p_2)/(p_2 · p_1*p_1 · p_3*p_2 · p_3*p_3 · p_4) - (3*p_1 · e_2*p_2 · p_4*p_2 · p_3*e_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4) + (3*p_1 · e_2*p_2 · p_4*e_3 · p_2*p_3 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_3 · p_4)
2*(p_4 · F_3 · F_2 · p_1*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) + 98*(Tr(F_2 · F_3))/(p_2 · p_4),-(2*p_4 · p_3*e_3 · p_1*e_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*-((p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · p_1*e_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*-((p_1 · p_3 + p_3 · p_3 + p_4 · p_3))*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · p_3*e_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · p_3*e_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · p_4*e_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · p_4*e_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · e_3*p_3 · p_2*e_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · e_3*p_3 · p_2*e_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · e_2*p_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) - (2*p_4 · p_3*e_3 · e_2*p_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) + (2*p_4 · e_3*p_3 · e_2*p_2 · p_1*p_1 · p_2*p_4 · p_1)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) + (2*p_4 · e_3*p_3 · e_2*p_2 · p_1*p_1 · p_2*p_3 · p_2)/((p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_1 + p_3 · p_2)))) + (98*e_2 · p_3*e_3 · p_2*p_4 · p_1)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) + (98*e_2 · p_3*e_3 · p_2*p_3 · p_2)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) - (98*p_2 · p_3*e_3 · e_2*p_4 · p_1)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) - (98*p_2 · p_3*e_3 · e_2*p_3 · p_2)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) - (98*e_2 · e_3*p_3 · p_2*p_4 · p_1)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) - (98*e_2 · e_3*p_3 · p_2*p_3 · p_2)/((p_2 · p_4*((p_4 · p_1 + p_3 · p_2)))) + (98*p_2 · e_3*p_3 · e_2*p_4 · p_1)/((p_4 · p_2*((p_4 · p_1 + p_3 · p_2)))) + (98*p_2 · e_3*p_3 · e_2*p_3 · p_2)/((p_4 · p_2*((p_4 · p_1 + p_3 · p_2))))
-2*(Tr(F_2 · F_3))/(p_1 · p_2),-(2*e_2 · p_3*e_3 · p_2*p_2 · p_3)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) - (2*e_2 · p_3*e_3 · p_2*p_1 · p_4)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) + (2*p_2 · p_3*e_3 · e_2*p_2 · p_3)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) + (2*p_2 · p_3*e_3 · e_2*p_1 · p_4)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) + (2*e_2 · e_3*p_3 · p_2*p_2 · p_3)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) + (2*e_2 · e_3*p_3 · p_2*p_1 · p_4)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) - (2*p_2 · e_3*p_3 · e_2*p_2 · p_3)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4)))) - (2*p_2 · e_3*p_3 · e_2*p_1 · p_4)/((p_1 · p_2*((p_2 · p_3 + p_1 · p_4))))
6*(Tr(F_2 · F_3)*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*(p_2 · p_4)^2),(6*e_2 · p_3*e_3 · p_2*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2) - (6*p_2 · p_3*e_3 · e_2*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2) + (6*e_2 · e_3*p_3 · p_2*p_2 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2) + (6*e_2 · e_3*p_3 · p_2*p_4 · p_3*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2) + (6*e_2 · e_3*p_3 · p_2*p_4 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2) + (6*p_2 · e_3*p_3 · e_2*p_1 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4**2)
5*(p_1 · F_2 · F_3 · p_4*(p_1 · p_2)^2)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),(5*p_1 · p_2*e_2 · p_3*e_3 · p_4*p_1 · p_2**2*p_3 · p_2)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_2) - (5*p_1 · e_2*p_2 · p_3*e_3 · p_4*p_1 · p_2**2*p_3 · p_2)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_2) - (5*p_1 · p_2*e_2 · e_3*p_3 · p_4*p_1 · p_2**2*p_3 · p_2)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_2) + (5*p_1 · e_2*p_2 · e_3*p_3 · p_4*p_1 · p_2**2*p_3 · p_2)/(p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_2)
5*(Tr(F_2 · F_3)*p_1 · p_2)/((p_1 · p_2)^2*p_3 · p_4) - 20*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_3*p_2 · p_4),(5*e_2 · p_3*p_2 · e_3*p_1 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (5*p_2 · p_3*e_3 · e_2*p_1 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (5*e_2 · e_3*p_3 · p_2*p_1 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (5*p_2 · e_3*p_3 · e_2*p_2 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (5*p_2 · e_3*p_3 · e_2*p_3 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (5*p_2 · e_3*p_3 · e_2*p_4 · p_2)/(p_1 · p_2**2*p_3 · p_4) - (20*p_1 · p_2*e_2 · p_3*e_3 · p_4)/(p_1 · p_3*p_2 · p_4) + (20*p_1 · e_2*p_2 · p_3*e_3 · p_4)/(p_3 · p_1*p_2 · p_4) + (20*p_1 · p_2*e_2 · e_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_4) - (20*p_1 · e_2*p_2 · e_3*p_3 · p_4)/(p_1 · p_3*p_2 · p_4)
-7*(p_1 · F_2 · p_4*p_4 · F_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + 4*(p_4 · F_3 · F_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*(p_2 · p_3)^2*p_2 · p_4*p_3 · p_4),-(7*p_1 · p_2*e_2 · p_4*p_4 · p_3*e_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + (7*p_1 · p_2*e_2 · p_4*p_4 · e_3*p_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + (7*p_1 · e_2*p_2 · p_4*p_4 · p_3*e_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) - (7*p_1 · e_2*p_2 · p_4*p_4 · e_3*p_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4) + (4*p_4 · p_3*e_3 · p_2*e_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_2 · p_3**2*p_2 · p_4*p_3 · p_4) - (4*p_4 · e_3*p_3 · p_2*e_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_2 · p_3**2*p_2 · p_4*p_3 · p_4) - (4*p_4 · p_3*e_3 · e_2*p_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_2 · p_3**2*p_2 · p_4*p_3 · p_4) + (4*p_4 · e_3*p_3 · e_2*p_2 · p_1*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_2 · p_3**2*p_2 · p_4*p_3 · p_4)
4*(p_1 · F_3 · p_2*p_3 · F_2 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),(4*p_1 · p_3*e_3 · p_2*p_3 · p_2*e_2 · p_4*p_3 · p_1)/(p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_1) - (4*p_1 · p_3*e_3 · p_2*p_3 · e_2*p_2 · p_4*p_3 · p_1)/((((p_3 · p_1 - p_3 · p_2))*p_3 · p_2*p_2 · p_4*p_3 · p_4)) + (4*p_1 · p_3*e_3 · p_2*p_3 · e_2*p_2 · p_4*p_3 · p_1)/((((p_3 · p_1 - p_3 · p_2))*p_3 · p_1*p_2 · p_4*p_3 · p_4)) - (4*p_1 · e_3*p_3 · p_2*p_3 · p_2*e_2 · p_4*p_3 · p_1)/(p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_1) + (4*p_1 · e_3*p_3 · p_2*p_3 · e_2*p_2 · p_4*p_3 · p_1)/(p_2 · p_3*p_2 · p_4*p_3 · p_4*p_3 · p_1)
(Tr(F_2 · F_3)*p_1 · p_4)/(p_1 · p_2*p_2 · p_4),(e_2 · p_3*e_3 · p_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_4 · p_3)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) + (e_2 · p_3*e_3 · p_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_1 · p_2)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) - (p_2 · p_3*e_3 · e_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_4 · p_3)/((p_1 · p_2*p_4 · p_2*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) - (p_2 · p_3*e_3 · e_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_1 · p_2)/((p_1 · p_2*p_4 · p_2*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) - (e_2 · e_3*p_3 · p_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_4 · p_3)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) - (e_2 · e_3*p_3 · p_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_1 · p_2)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) + (p_2 · e_3*p_3 · e_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_4 · p_3)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2)))) + (p_2 · e_3*p_3 · e_2*p_1 · p_4*p_2 · p_4*p_1 · p_3*p_1 · p_2)/((p_1 · p_2*p_2 · p_4*p_2 · p_4*p_1 · p_3*((p_4 · p_3 + p_1 · p_2))))
-6*(p_2 · F_3 · p_1*p_4 · F_2 · p_1)/(p_1 · p_2*p_2 · p_3*p_2 · p_4) + 68*(p_4 · F_3 · F_2 · p_1)/(p_2 · p_3*p_3 · p_4),-(6*p_2 · p_3*e_3 · p_1*p_4 · p_2*p_1 · e_2*p_4 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_4 · p_3) + (6*p_2 · p_3*e_3 · p_1*p_4 · e_2*p_2 · p_1*p_4 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_4 · p_3) + (6*p_2 · e_3*p_3 · p_1*p_4 · p_2*e_2 · p_1*p_4 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_4 · p_3) - (6*p_2 · e_3*p_3 · p_1*p_4 · e_2*p_2 · p_1*p_4 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_4 · p_3) + (68*p_4 · p_3*e_3 · p_2*e_2 · p_1*p_4 · p_3)/(p_2 · p_3*p_3 · p_4*p_4 · p_3) - (68*p_4 · e_3*p_3 · p_2*e_2 · p_1*p_4 · p_3)/(p_2 · p_3*p_3 · p_4*p_4 · p_3) - (68*p_4 · p_3*e_3 · e_2*p_2 · p_1*p_4 · p_3)/(p_2 · p_3*p_3 · p_4*p_4 · p_3) + (68*p_4 · e_3*p_3 · e_2*p_2 · p_1*p_4 · p_3)/(p_2 · p_3*p_3 · p_4*p_4 · p_3)
-3*(p_4 · F_3 · F_2 · p_1*p_2 · p_3)/(p_1 · p_2*(p_2 · p_3)^2*p_3 · p_4),-(3*p_4 · p_3*e_3 · p_2*e_2 · p_1*p_2 · p_3*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4*p_1 · p_3) + (3*p_4 · e_3*p_3 · p_2*e_2 · p_1*p_2 · p_3*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4*p_1 · p_3) + (3*p_4 · p_3*e_3 · e_2*p_2 · p_1*p_2 · p_3*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4*p_1 · p_3) - (3*p_4 · e_3*p_3 · e_2*p_2 · p_1*p_2 · p_3*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4*p_1 · p_3)
5*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_2*p_3 · p_4) - 26*(p_1 · F_2 · F_3 · p_4*p_2 · p_4)/(p_1 · p_2*(p_2 · p_4)^2*p_3 · p_4),(5*e_2 · p_3*e_3 · p_2*p_3 · p_4*p_4 · p_3)/(p_1 · p_2*p_3 · p_4*p_4 · p_3) - (5*p_2 · p_3*e_3 · e_2*p_3 · p_4*p_4 · p_3)/((p_1 · p_2*-((p_1 · p_4 + p_2 · p_4 + p_4 · p_4))*-((p_1 · p_3 + p_2 · p_3 + p_3 · p_3)))) - (5*e_2 · e_3*p_3 · p_2*p_3 · p_4*p_4 · p_3)/(p_1 · p_2*p_3 · p_4*p_4 · p_3) + (5*p_2 · e_3*p_3 · e_2*p_3 · p_4*p_4 · p_3)/(p_1 · p_2*p_3 · p_4*p_4 · p_3) - (26*p_1 · p_2*e_2 · p_3*e_3 · p_4*p_2 · p_4*p_4 · p_3)/(p_1 · p_2*p_2 · p_4**2*p_3 · p_4*p_4 · p_3) + (26*p_1 · e_2*p_2 · p_3*e_3 · p_4*p_2 · p_4*p_4 · p_3)/(p_1 · p_2*p_2 · p_4**2*p_3 · p_4*p_4 · p_3) + (26*p_1 · p_2*e_2 · e_3*p_3 · p_4*p_2 · p_4*p_4 · p_3)/(p_1 · p_2*p_2 · p_4**2*p_3 · p_4*p_4 · p_3) - (26*p_1 · e_2*p_2 · e_3*p_3 · p_4*p_2 · p_4*p_4 · p_3)/(p_1 · p_2*p_2 · p_4**2*p_3 · p_4*p_4 · p_3)
9*(p_4 · F_2 · F_3 · p_1*p_1 · p_3)/(p_1 · p_2*(p_2 · p_3)^2*p_3 · p_4) - 7*(Tr(F_2 · F_3))/(p_1 · p_2),(9*p_4 · p_2*e_2 · p_3*e_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4) - (9*p_4 · e_2*p_2 · p_3*e_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4) - (9*p_4 · p_2*e_2 · e_3*p_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4) + (9*p_4 · e_2*p_2 · e_3*p_3 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3**2*p_3 · p_4) - (7*e_2 · p_3*e_3 · p_2)/(p_1 · p_2) + (7*p_2 · p_3*e_3 · e_2)/(p_1 · p_2) + (7*e_2 · e_3*p_3 · p_2)/(p_1 · p_2) - (7*p_2 · e_3*p_3 · e_2)/(p_1 · p_2)
-6*(p_1 · F_3 · p_2*p_4 · F_2 · p_3*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4),-(6*p_1 · p_3*e_3 · p_2*p_4 · p_2*e_2 · p_3*p_1 · p_2*p_4 · p_2)/((-((p_2 · p_2 + p_3 · p_2 + p_4 · p_2))*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_4 · p_2)) + (6*p_1 · p_3*e_3 · p_2*p_4 · e_2*p_2 · p_3*p_1 · p_2*p_4 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_4 · p_2) + (6*p_1 · e_3*p_3 · p_2*p_4 · p_2*e_2 · p_3*p_1 · p_2*p_4 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_4 · p_2) - (6*p_1 · e_3*p_3 · p_2*p_4 · e_2*p_2 · p_3*p_1 · p_2*p_4 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_4 · p_2)
-2*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_2*(p_3 · p_4)^2) + 75*(p_1 · F_3 · p_4*p_3 · F_2 · p_4*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4),-(2*e_2 · p_3*e_3 · p_2*p_3 · p_4)/(p_1 · p_2*p_3 · p_4**2) + (2*p_2 · p_3*e_3 · e_2*p_3 · p_4)/(p_1 · p_2*p_3 · p_4**2) + (2*e_2 · e_3*p_3 · p_2*p_3 · p_4)/(p_1 · p_2*p_4 · p_3**2) - (2*p_2 · e_3*p_3 · e_2*p_3 · p_4)/(p_1 · p_2*p_3 · p_4**2) + (75*p_1 · p_3*e_3 · p_4*p_3 · p_2*e_2 · p_4*p_1 · p_4*p_2 · p_4)/((((p_3 · p_4 - p_1 · p_3))*p_1 · p_3*p_1 · p_2*p_2 · p_3*p_2 · p_4)) - (75*p_1 · p_3*e_3 · p_4*p_3 · p_2*e_2 · p_4*p_1 · p_4*p_2 · p_4)/((((p_3 · p_4 - p_1 · p_3))*p_3 · p_4*p_1 · p_2*p_2 · p_3*p_2 · p_4)) - (75*p_1 · p_3*e_3 · p_4*p_3 · e_2*p_2 · p_4*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_4 · p_3) - (75*p_1 · e_3*p_3 · p_4*p_3 · p_2*e_2 · p_4*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4) + (75*p_1 · e_3*p_3 · p_4*p_3 · e_2*p_2 · p_4*p_4 · p_1*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)
-2*(p_1 · F_3 · p_4*p_3 · F_2 · p_1*p_2 · p_4)/((p_1 · p_2)^2*p_1 · p_3*p_2 · p_3*p_2 · p_4),-(2*p_1 · p_3*e_3 · p_4*p_3 · p_2*e_2 · p_1*p_2 · p_4*p_2 · p_1)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) - (2*p_1 · p_3*e_3 · p_4*p_3 · p_2*e_2 · p_1*p_2 · p_4*p_3 · p_4)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) + (2*p_1 · p_3*e_3 · p_4*p_3 · e_2*p_2 · p_1*p_2 · p_4*p_2 · p_1)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) + (2*p_1 · p_3*e_3 · p_4*p_3 · e_2*p_2 · p_1*p_2 · p_4*p_3 · p_4)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) + (2*p_1 · e_3*p_3 · p_4*p_3 · p_2*e_2 · p_1*p_2 · p_4*p_2 · p_1)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) + (2*p_1 · e_3*p_3 · p_4*p_3 · p_2*e_2 · p_1*p_2 · p_4*p_3 · p_4)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) - (2*p_1 · e_3*p_3 · p_4*p_3 · e_2*p_2 · p_1*p_2 · p_4*p_2 · p_1)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4)))) - (2*p_1 · e_3*p_3 · p_4*p_3 · e_2*p_2 · p_1*p_2 · p_4*p_3 · p_4)/((p_1 · p_2**2*p_1 · p_3*p_2 · p_3*p_2 · p_4*((p_2 · p_1 + p_3 · p_4))))
2*(p_1 · F_3 · F_2 · p_4)/(p_1 · p_2*p_3 · p_4),(2*p_1 · p_3*e_3 · p_2*e_2 · p_4)/(p_1 · p_2*p_3 · p_4) - (2*p_1 · e_3*p_3 · p_2*e_2 · p_4)/(p_1 · p_2*p_3 · p_4) - (2*p_1 · p_3*e_3 · e_2*p_2 · p_4)/(p_1 · p_2*p_3 · p_4) + (2*p_1 · e_3*p_3 · e_2*p_2 · p_4)/(p_1 · p_2*p_3 · p_4)
-8*(Tr(F_2 · F_3))/(p_3 · p_4),-(8*e_2 · p_3*e_3 · p_2*p_1 · p_2*p_3 · p_1)/((p_3 · p_4*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) - (8*e_2 · p_3*e_3 · p_2*p_3 · p_4*p_3 · p_1)/((p_3 · p_4*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) + (8*p_2 · p_3*e_3 · e_2*p_1 · p_2*p_3 · p_1)/((p_3 · p_4*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) + (8*p_2 · p_3*e_3 · e_2*p_3 · p_4*p_3 · p_1)/((p_3 · p_4*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) + (8*e_2 · e_3*p_3 · p_2*p_1 · p_2*p_3 · p_1)/((-((p_1 · p_4 + p_2 · p_4 + p_4 · p_4))*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) + (8*e_2 · e_3*p_3 · p_2*p_3 · p_4*p_3 · p_1)/((-((p_1 · p_4 + p_2 · p_4 + p_4 · p_4))*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) - (8*p_2 · e_3*p_3 · e_2*p_1 · p_2*p_3 · p_1)/((p_4 · p_3*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1)) - (8*p_2 · e_3*p_3 · e_2*p_3 · p_4*p_3 · p_1)/((p_4 · p_3*((p_1 · p_2 + p_3 · p_4))*p_3 · p_1))
