simple,scrambled
-8*(p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 39*(p_2 · p_3*p_2 · p_4*p_2 · p_4*p_2 · p_4*p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3) - 30*(p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 83*(p_1 · F_2 · F_3 · p_4*p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) - 68*(p_1 · p_2*p_1 · p_4*p_1 · p_4*p_2 · F_3 · p_4*p_2 · p_3*p_4 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4) - 30*(p_2 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4),(((-8*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_2 · p_3)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 39*(p_2 · p_3*p_2 · p_4*p_2 · p_4*p_2 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3) - 30*(((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(p_1 · e_2) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 83*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) - 68*(p_1 · p_2*p_1 · p_4*p_1 · p_4*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*p_2 · p_3*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4) - 30*(p_2 · p_3*p_2 · p_3*p_2 · p_4*p_3 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4)) + (p_1 · p_1 + p_2 · p_1 + p_3 · p_1 + p_4 · p_1))*(p_4 · p_2)/(p_4 · p_2)) + (p_1 · p_1 + p_2 · p_1 + p_3 · p_1 + p_4 · p_1)
2*(p_2 · p_3*p_3 · F_2 · p_4*p_4 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4) + 66*(p_1 · p_2*p_2 · F_3 · p_4*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3) - 52*(p_1 · p_2*p_2 · F_3 · p_4*p_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4) - 8*(p_1 · F_3 · p_4*p_3 · p_4*p_4 · F_2 · p_3)/(p_2 · p_4*p_3 · p_4),2*(p_2 · p_3*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*((p_3 · p_4)*( - (e_3 · p_2 + e_3 · p_3 + e_3 · p_4)) - (p_4 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4) + 66*(p_1 · p_2*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_4 · p_3))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3) - 52*(p_1 · p_2*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4) - 8*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*p_3 · p_4*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3)))/(p_2 · p_4*p_3 · p_4)
4*(p_1 · p_3*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 67*(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3),((4*(p_1 · p_3*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 67*(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3))*(p_3 · p_4)/(p_3 · p_4)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))
9*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_2*p_2 · p_4*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),(9*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_1 · p_2*p_2 · p_4*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4))*(p_1 · p_3)/(p_1 · p_3)
-3*(p_1 · p_4*p_4 · F_3 · F_2 · p_1)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 38*(p_2 · p_3*p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4) + 44*(p_1 · p_4*p_2 · p_3*p_2 · p_3*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 66*(Tr(F_2 · F_3)*p_1 · p_2*p_2 · p_3*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) + 9*(Tr(F_2 · F_3)*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3),(-3*(p_1 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 38*(p_2 · p_3*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4) + 44*(p_1 · p_4*p_2 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 66*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_2 · p_3*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) + 9*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3))*(p_1 · p_2)/(p_1 · p_2)
-6*(p_1 · F_2 · F_3 · p_4*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 28*(p_1 · F_3 · F_2 · p_4*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 23*(p_1 · p_3*p_3 · p_4*p_4 · F_2 · p_3*p_4 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3) - 87*(p_1 · F_2 · F_3 · p_4*p_1 · p_3*p_2 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) - 15*(Tr(F_2 · F_3)*p_2 · p_3*p_3 · p_4)/(p_2 · p_4*p_3 · p_4),((-6*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 28*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (e_3 · p_1)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 23*(p_1 · p_3*p_3 · p_4*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_1 · p_2*p_1 · p_3) - 87*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_3*p_2 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) - 15*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_3*p_3 · p_4)/(p_2 · p_4*p_3 · p_4))*(p_4 · p_1)/(p_4 · p_1)) + (p_1 · p_2 + p_2 · p_2 + p_3 · p_2 + p_4 · p_2)
(p_1 · F_2 · p_4*p_1 · p_2*p_2 · p_3*p_3 · p_4*p_4 · F_3 · p_2)/(p_2 · p_4*p_3 · p_4) + 71*(p_1 · F_2 · p_3*p_1 · p_2*p_1 · p_3*p_2 · F_3 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3) + 48*(p_2 · p_3*p_2 · p_3*p_2 · p_3*p_4 · F_2 · p_1*p_4 · F_3 · p_2)/(p_2 · p_4*p_3 · p_4),((((((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*p_1 · p_2*p_3 · p_2*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_2 · p_4*p_3 · p_4) + 71*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*p_1 · p_2*p_1 · p_3*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3) + 48*(p_2 · p_3*p_2 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_2 · p_4*p_3 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)
-5*(p_4 · F_2 · p_1*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3) + 78*(p_2 · F_3 · p_1*p_3 · F_2 · p_4)/(p_2 · p_4*p_3 · p_4) + 77*(p_1 · F_3 · F_2 · p_4*p_1 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + 35*(Tr(F_2 · F_3)*p_2 · p_4)/(p_2 · p_4*p_3 · p_4),((((-5*(((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3) + 78*(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4)))/(p_2 · p_4*p_3 · p_4) + 77*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + 35*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_4)/(p_2 · p_4*p_3 · p_4)) + (p_1 · p_3 + p_2 · p_3 + p_3 · p_3 + p_4 · p_3))*(p_1 · p_2)/(p_1 · p_2)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))
9*(p_2 · p_3*p_2 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3) + 6*(p_1 · F_3 · p_2*p_1 · p_2*p_2 · p_3*p_3 · F_2 · p_4)/(p_1 · p_4*p_2 · p_4*p_3 · p_4) + 21*(p_1 · p_2*p_1 · p_3*p_2 · p_3*p_4 · F_2 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4) - 9*(p_1 · F_2 · p_3*p_1 · p_4*p_2 · p_3*p_2 · p_4*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 71*(p_1 · p_2*p_2 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4) - 4*(p_2 · F_3 · p_1*p_2 · p_4*p_2 · p_4*p_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4),((9*(p_2 · p_3*p_2 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3) + 6*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*p_1 · p_2*p_2 · p_3*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4)))/(p_1 · p_4*p_2 · p_4*p_3 · p_4) + 21*(p_1 · p_2*p_1 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4) - 9*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*p_1 · p_4*p_2 · p_3*p_2 · p_4*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 71*(p_1 · p_2*p_2 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4) - 4*(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*p_2 · p_4*p_2 · p_4*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)
9*(p_1 · p_4*p_1 · p_4*p_2 · p_4*p_4 · F_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4),((9*(p_1 · p_4*p_1 · p_4*p_2 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_2 · p_3)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4)) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))
-5*(Tr(F_2 · F_3)*p_1 · p_2*p_2 · p_4)/(p_2 · p_4*p_3 · p_4) - 92*(Tr(F_2 · F_3)*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4),-5*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_2 · p_4)/(p_2 · p_4*p_3 · p_4) - 92*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4)
5*(p_1 · F_3 · p_4*p_1 · p_2*p_1 · p_4*p_2 · p_3*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 75*(p_1 · p_3*p_2 · p_3*p_3 · p_4*p_4 · F_2 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4) - 80*(Tr(F_2 · F_3)*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) + 15*(p_1 · F_3 · p_2*p_1 · p_2*p_1 · p_2*p_1 · p_2*p_2 · p_3*p_4 · F_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4),(5*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*p_1 · p_2*p_1 · p_4*p_2 · p_3*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 75*(p_1 · p_3*p_2 · p_3*p_3 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4) - 80*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) + 15*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*p_1 · p_2*p_1 · p_2*p_1 · p_2*p_2 · p_3*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_4 · p_2*p_3 · p_4)) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)
-3*(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_3 · F_2 · p_1*p_4 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3),(-3*(p_1 · p_2*p_1 · p_2*p_1 · p_3*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_1 · p_2*p_1 · p_3)) + (p_1 · p_1 + p_2 · p_1 + p_3 · p_1 + p_4 · p_1)
-8*(p_1 · p_3*p_2 · p_3*p_4 · F_3 · F_2 · p_1)/(p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 90*(p_4 · F_2 · p_1*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 42*(p_1 · F_3 · F_2 · p_4*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 45*(p_3 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4),(((-8*(p_1 · p_3*p_2 · p_3*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 90*(((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 42*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 45*(p_3 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_1 · p_2) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4))*(p_1 · p_2)/(p_1 · p_2)) + (p_1 · p_1 + p_2 · p_1 + p_3 · p_1 + p_4 · p_1))*(p_2 · p_4)/(p_2 · p_4)
(p_2 · F_3 · p_1*p_2 · p_3*p_3 · F_2 · p_1*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 95*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3),(((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*p_2 · p_3*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1))*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 95*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_1 · p_3)/(p_1 · p_2*p_1 · p_3)
7*(Tr(F_2 · F_3)*p_1 · p_3*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 27*(Tr(F_2 · F_3)*p_1 · p_4*p_2 · p_4*p_3 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4),7*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_3*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 27*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_4*p_2 · p_4*p_3 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4)
-4*(Tr(F_2 · F_3)*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 46*(Tr(F_2 · F_3)*p_1 · p_2*p_2 · p_4*p_3 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 18*(Tr(F_2 · F_3)*p_1 · p_2)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 100*(Tr(F_2 · F_3)*p_2 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 15*(Tr(F_2 · F_3)*p_1 · p_2)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 7*(p_1 · p_3*p_1 · p_3*p_1 · p_3*p_2 · F_3 · p_4*p_2 · p_3*p_4 · F_2 · p_3)/(p_2 · p_4*p_3 · p_4),(-4*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 46*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_2 · p_4*p_3 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 18*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 100*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 15*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 7*(p_1 · p_3*p_1 · p_3*p_1 · p_3*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*p_2 · p_3*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3)))/(p_2 · p_4*p_3 · p_4)) + (p_1 · p_3 + p_2 · p_3 + p_3 · p_3 + p_4 · p_3)
